review_id,source_id,axis,tier,context_json,left,right,human_choice,confidence_1_5,notes
review-0094,cnn-opener_length-platinum-g32-a_context,opener_length,platinum,"{""compression_bps"": 7800, ""directness_bps"": 8080, ""energy_bps"": 5271, ""identity_relevance_bps"": 5546, ""novelty_pressure_bps"": 5210, ""playfulness_bps"": 5565, ""semantic_specificity_bps"": 5250, ""warmth_bps"": 5654}","Result: Three checks passed, but the drift score gate failed. The observed drift score was 95 bps, above a frozen maximum of 87 bps. The run is not a pass.","The current record supports this result: Three checks passed, but the drift score gate failed. The observed drift score was 95 bps, above a frozen maximum of 87 bps. The run is not a pass.",,,
review-0095,cnn-voice-gold-g31-a_context,voice,gold,"{""compression_bps"": 5447, ""directness_bps"": 8400, ""energy_bps"": 7210, ""identity_relevance_bps"": 5198, ""novelty_pressure_bps"": 4592, ""playfulness_bps"": 4841, ""semantic_specificity_bps"": 4484, ""warmth_bps"": 4362}",Candidates are authorized by the verifier before being ranked by the critic. A preference score cannot rescue an ineligible candidate. Keep verification upstream of ranking.,The verifier authorizes candidates before the critic ranks them. A preference score cannot rescue an ineligible candidate. Keep verification upstream of ranking.,,,
review-0096,cnn-colon_compaction-gold-g27-a_context,colon_compaction,gold,"{""compression_bps"": 8655, ""directness_bps"": 8230, ""energy_bps"": 4541, ""identity_relevance_bps"": 4754, ""novelty_pressure_bps"": 4347, ""playfulness_bps"": 5144, ""semantic_specificity_bps"": 4331, ""warmth_bps"": 4808}",The configuration diff shows 43 separate charges. Two of the charges share the same authorization code. The duplicate code does not by itself prove intent.,Result: The configuration diff shows 43 separate charges. Evidence: Two of the charges share the same authorization code. Limit: The duplicate code does not by itself prove intent.,,,
review-0097,cnn-colon_compaction-platinum-g33-a_context,colon_compaction,platinum,"{""compression_bps"": 8010, ""directness_bps"": 7660, ""energy_bps"": 4450, ""identity_relevance_bps"": 5350, ""novelty_pressure_bps"": 4690, ""playfulness_bps"": 4706, ""semantic_specificity_bps"": 5589, ""warmth_bps"": 5688}",Result: The measured coverage was 89%. Evidence: The frozen threshold was 77%. Limit: The observed value is above the threshold.,The measured coverage was 89%. The frozen threshold was 77%. The observed value is above the threshold.,,,
review-0098,cnn-explicit_labels-silver-g14-a_context,explicit_labels,silver,"{""compression_bps"": 5411, ""directness_bps"": 9000, ""energy_bps"": 5799, ""identity_relevance_bps"": 5524, ""novelty_pressure_bps"": 4522, ""playfulness_bps"": 5052, ""semantic_specificity_bps"": 9500, ""warmth_bps"": 4347}","The email thread documents the event on June 9, 2026 at 22:09 EDT. It records that the team chose to promote the model. It does not establish why that choice was made.","Fact: The email thread documents the event on June 9, 2026 at 22:09 EDT. Evidence: It records that the team chose to promote the model. Limit: It does not establish why that choice was made.",,,
review-0099,cnn-contraction_register-silver-g33-a_context,contraction_register,silver,"{""compression_bps"": 5069, ""directness_bps"": 7200, ""energy_bps"": 5424, ""identity_relevance_bps"": 4780, ""novelty_pressure_bps"": 5869, ""playfulness_bps"": 5022, ""semantic_specificity_bps"": 4590, ""warmth_bps"": 8200}","The model isn't ready for live influence. Held-out accuracy is 67%, while the control is 83%. The comparison doesn't establish a reliable advantage. The record can't establish more than this.","The model is not ready for live influence. Held-out accuracy is 67%, while the control is 83%. The comparison does not establish a reliable advantage. The record cannot establish more than this.",,,
review-0100,cnn-noun_repetition-platinum-g33-a_context,noun_repetition,platinum,"{""compression_bps"": 5296, ""directness_bps"": 4913, ""energy_bps"": 5544, ""identity_relevance_bps"": 6050, ""novelty_pressure_bps"": 4825, ""playfulness_bps"": 5471, ""semantic_specificity_bps"": 7800, ""warmth_bps"": 4993}","Three checks passed, but the coverage gate failed. The documented result is supported by this evidence: the observed coverage was 35%, below a frozen minimum of 43%. The run is not a pass.","Three checks passed, but the coverage gate failed. It is supported by this evidence: the observed coverage was 35%, below a frozen minimum of 43%. The run is not a pass.",,,
review-0101,cnn-imagery_density-silver-g47-a_context,imagery_density,silver,"{""compression_bps"": 5132, ""directness_bps"": 5740, ""energy_bps"": 5965, ""identity_relevance_bps"": 5538, ""novelty_pressure_bps"": 9300, ""playfulness_bps"": 9000, ""semantic_specificity_bps"": 4257, ""warmth_bps"": 5632}","The metric is a coordinate, not a verdict without the threshold. The measurement must be interpreted against the frozen threshold. The measured duplicate rate was 81%. The frozen threshold was 87%. The measured value is below the threshold.",The measurement must be interpreted against the frozen threshold. The measured duplicate rate was 81%. The frozen threshold was 87%. The measured value is below the threshold.,,,
review-0102,cnn-explicit_labels-silver-g45-a_context,explicit_labels,silver,"{""compression_bps"": 5957, ""directness_bps"": 9000, ""energy_bps"": 5200, ""identity_relevance_bps"": 5678, ""novelty_pressure_bps"": 5829, ""playfulness_bps"": 5489, ""semantic_specificity_bps"": 9500, ""warmth_bps"": 4867}","Fact: The workflow failed on July 23, 2026 at 09:37 EDT. Evidence: The incident ticket carries that timestamp. Limit: No narrower timestamp is available.","The workflow failed on July 23, 2026 at 09:37 EDT. The incident ticket carries that timestamp. No narrower timestamp is available.",,,
review-0103,cnn-contraction_register-platinum-g10-a_context,contraction_register,platinum,"{""compression_bps"": 4463, ""directness_bps"": 6540, ""energy_bps"": 5316, ""identity_relevance_bps"": 5448, ""novelty_pressure_bps"": 4982, ""playfulness_bps"": 5125, ""semantic_specificity_bps"": 4920, ""warmth_bps"": 7240}",The session store failed before replay completed. All 17 recorded attempts ended in timeout. Zero attempts reached the next stage. The record cannot establish more than this.,The session store failed before replay completed. All 17 recorded attempts ended in timeout. Zero attempts reached the next stage. The record can't establish more than this.,,,
review-0104,cnn-comma_cadence-silver-g44-a_context,comma_cadence,silver,"{""compression_bps"": 4915, ""directness_bps"": 5935, ""energy_bps"": 3800, ""identity_relevance_bps"": 4204, ""novelty_pressure_bps"": 5889, ""playfulness_bps"": 4497, ""semantic_specificity_bps"": 5545, ""warmth_bps"": 7000}","I would not update the identity claim yet, and the metric ledger contains an unresolved decision, but the conflict is unresolved.",I would not update the identity claim yet. The metric ledger contains an unresolved decision. The conflict is unresolved.,,,
review-0105,cnn-terminology-gold-g41-a_context,terminology,gold,"{""compression_bps"": 5135, ""directness_bps"": 7210, ""energy_bps"": 5119, ""identity_relevance_bps"": 5147, ""novelty_pressure_bps"": 4665, ""playfulness_bps"": 5829, ""semantic_specificity_bps"": 8910, ""warmth_bps"": 4369}","The pairwise accuracy measured 82%, compared with a limit of 77%. The measured value is above the threshold. Present the measurement beside its threshold.",Pairwise accuracy=82%; threshold=77%. The measured value is above the threshold. Present the measurement beside its threshold.,,,
review-0106,cnn-opener_length-platinum-g21-a_context,opener_length,platinum,"{""compression_bps"": 7800, ""directness_bps"": 8080, ""energy_bps"": 5581, ""identity_relevance_bps"": 5174, ""novelty_pressure_bps"": 4531, ""playfulness_bps"": 5429, ""semantic_specificity_bps"": 5086, ""warmth_bps"": 4450}",Result: The incident ticket shows 31 separate charges. Two of the charges share the same authorization code. The duplicate code does not by itself prove intent.,The current record supports this result: The incident ticket shows 31 separate charges. Two of the charges share the same authorization code. The duplicate code does not by itself prove intent.,,,
review-0107,cnn-voice-silver-g41-a_context,voice,silver,"{""compression_bps"": 5422, ""directness_bps"": 9000, ""energy_bps"": 7600, ""identity_relevance_bps"": 5006, ""novelty_pressure_bps"": 5484, ""playfulness_bps"": 5480, ""semantic_specificity_bps"": 5500, ""warmth_bps"": 4324}","The event is timestamped at July 2, 2026 23:31 EDT by the commit history. No narrower timestamp is available. Use the absolute date and time in the report.","The commit history timestamps the event at July 2, 2026 23:31 EDT. No narrower timestamp is available. Use the absolute date and time in the report.",,,
review-0108,cnn-contraction_register-silver-g00-a_context,contraction_register,silver,"{""compression_bps"": 4390, ""directness_bps"": 7200, ""energy_bps"": 5838, ""identity_relevance_bps"": 4774, ""novelty_pressure_bps"": 5783, ""playfulness_bps"": 4441, ""semantic_specificity_bps"": 5405, ""warmth_bps"": 8200}","Three checks passed, but the error rate gate failed. The observed error rate was 81%, above a frozen maximum of 75%. The run is not a pass. The record cannot establish more than this.","Three checks passed, but the error rate gate failed. The observed error rate was 81%, above a frozen maximum of 75%. The run isn't a pass. The record can't establish more than this.",,,
review-0109,cnn-parenthetical_caveat-silver-g09-a_context,parenthetical_caveat,silver,"{""compression_bps"": 8500, ""directness_bps"": 4717, ""energy_bps"": 6200, ""identity_relevance_bps"": 5272, ""novelty_pressure_bps"": 5854, ""playfulness_bps"": 5542, ""semantic_specificity_bps"": 5099, ""warmth_bps"": 4217}",I would not enable shadow influence yet. The conflict is unresolved. The change request contains a conflicting decision.,I would not enable shadow influence yet (the conflict is unresolved). The change request contains a conflicting decision.,,,
review-0110,cnn-explicit_labels-platinum-g42-a_context,explicit_labels,platinum,"{""compression_bps"": 5016, ""directness_bps"": 7800, ""energy_bps"": 4523, ""identity_relevance_bps"": 4657, ""novelty_pressure_bps"": 5058, ""playfulness_bps"": 5239, ""semantic_specificity_bps"": 8150, ""warmth_bps"": 5413}",The pattern that the user prefers written communication recurs across 13 sessions. Every observation is linked to a source. The pattern remains revisable.,Fact: The pattern that the user prefers written communication recurs across 13 sessions. Evidence: Every observation is linked to a source. Limit: The pattern remains revisable.,,,
review-0111,cnn-explicit_labels-silver-g33-a_context,explicit_labels,silver,"{""compression_bps"": 4769, ""directness_bps"": 9000, ""energy_bps"": 5813, ""identity_relevance_bps"": 5489, ""novelty_pressure_bps"": 5507, ""playfulness_bps"": 4739, ""semantic_specificity_bps"": 9500, ""warmth_bps"": 5902}","Fact: The invoice was generated on June 17, 2026 at 16:03 EDT. Evidence: The commit history contains that timestamp. Limit: No narrower timestamp is available.","The invoice was generated on June 17, 2026 at 16:03 EDT. The commit history contains that timestamp. No narrower timestamp is available.",,,
review-0112,cnn-comma_cadence-platinum-g33-a_context,comma_cadence,platinum,"{""compression_bps"": 5156, ""directness_bps"": 4710, ""energy_bps"": 4160, ""identity_relevance_bps"": 4524, ""novelty_pressure_bps"": 4521, ""playfulness_bps"": 4642, ""semantic_specificity_bps"": 5560, ""warmth_bps"": 6400}","The pattern that the user prefers direct technical language appears across 10 sessions, and each observation has a recorded source, but the pattern remains revisable.",The pattern that the user prefers direct technical language appears across 10 sessions. Each observation has a recorded source. The pattern remains revisable.,,,
review-0113,cnn-semicolon_rhythm-gold-g44-a_context,semicolon_rhythm,gold,"{""compression_bps"": 7210, ""directness_bps"": 4412, ""energy_bps"": 5170, ""identity_relevance_bps"": 5397, ""novelty_pressure_bps"": 5475, ""playfulness_bps"": 5284, ""semantic_specificity_bps"": 4569, ""warmth_bps"": 4957}",The measured calibration error was 73 bps. The frozen threshold was 62 bps. The measured value is above the threshold.,The measured calibration error was 73 bps; the frozen threshold was 62 bps; the measured value is above the threshold.,,,
review-0114,cnn-voice-gold-g41-a_context,voice,gold,"{""compression_bps"": 4418, ""directness_bps"": 8400, ""energy_bps"": 7210, ""identity_relevance_bps"": 5189, ""novelty_pressure_bps"": 5583, ""playfulness_bps"": 4320, ""semantic_specificity_bps"": 5582, ""warmth_bps"": 4345}","The event is timestamped at July 2, 2026 23:31 EDT by the build manifest. No narrower timestamp is available. Use the absolute date and time in the report.","The build manifest timestamps the event at July 2, 2026 23:31 EDT. No narrower timestamp is available. Use the absolute date and time in the report.",,,
review-0115,cnn-noun_repetition-silver-g42-a_context,noun_repetition,silver,"{""compression_bps"": 4728, ""directness_bps"": 5262, ""energy_bps"": 4524, ""identity_relevance_bps"": 6500, ""novelty_pressure_bps"": 5606, ""playfulness_bps"": 4480, ""semantic_specificity_bps"": 9000, ""warmth_bps"": 4744}","The model is not ready for live influence. The documented result is supported by this evidence: held-out accuracy was 52%, while the control is 66%. The comparison does not demonstrate a reliable advantage.","The model is not ready for live influence. It is supported by this evidence: held-out accuracy was 52%, while the control is 66%. The comparison does not demonstrate a reliable advantage.",,,
review-0116,cnn-semicolon_rhythm-gold-g11-a_context,semicolon_rhythm,gold,"{""compression_bps"": 7210, ""directness_bps"": 4751, ""energy_bps"": 5170, ""identity_relevance_bps"": 5589, ""novelty_pressure_bps"": 5515, ""playfulness_bps"": 4783, ""semantic_specificity_bps"": 4679, ""warmth_bps"": 4497}",The evidence ledger failed before surface selection completed; all 16 recorded attempts ended in frozen-gate failure; zero attempts reached the next stage.,The evidence ledger failed before surface selection completed. All 16 recorded attempts ended in frozen-gate failure. Zero attempts reached the next stage.,,,
review-0117,cnn-noun_repetition-gold-g45-a_context,noun_repetition,gold,"{""compression_bps"": 4616, ""directness_bps"": 5232, ""energy_bps"": 5807, ""identity_relevance_bps"": 6275, ""novelty_pressure_bps"": 4880, ""playfulness_bps"": 4563, ""semantic_specificity_bps"": 8400, ""warmth_bps"": 4819}","Despite three passing checks, the pairwise accuracy gate failed. It is supported by this evidence: the measured pairwise accuracy was 35%, below a frozen minimum of 45%. The run is not a pass.","Despite three passing checks, the pairwise accuracy gate failed. The documented result is supported by this evidence: the measured pairwise accuracy was 35%, below a frozen minimum of 45%. The run is not a pass.",,,
review-0118,cnn-voice-platinum-g25-a_context,voice,platinum,"{""compression_bps"": 5408, ""directness_bps"": 7800, ""energy_bps"": 6820, ""identity_relevance_bps"": 5234, ""novelty_pressure_bps"": 5011, ""playfulness_bps"": 4607, ""semantic_specificity_bps"": 5373, ""warmth_bps"": 5029}",The decision to rerun the evaluation is blocked by the conflicting owner. The conflict is unresolved. Review both source records before deciding.,The conflicting owner blocks the decision to rerun the evaluation. The conflict is unresolved. Review both source records before deciding.,,,
review-0119,cnn-parenthetical_caveat-silver-g41-a_context,parenthetical_caveat,silver,"{""compression_bps"": 8500, ""directness_bps"": 5162, ""energy_bps"": 6200, ""identity_relevance_bps"": 5770, ""novelty_pressure_bps"": 4939, ""playfulness_bps"": 4468, ""semantic_specificity_bps"": 4329, ""warmth_bps"": 5600}",The shadow evaluator stopped before metric collection completed (zero attempts reached the next stage). All 14 recorded attempts ended in failed health check.,The shadow evaluator stopped before metric collection completed. Zero attempts reached the next stage. All 14 recorded attempts ended in failed health check.,,,
review-0120,cnn-colon_compaction-platinum-g21-a_context,colon_compaction,platinum,"{""compression_bps"": 8010, ""directness_bps"": 7660, ""energy_bps"": 4498, ""identity_relevance_bps"": 5217, ""novelty_pressure_bps"": 5455, ""playfulness_bps"": 4792, ""semantic_specificity_bps"": 4553, ""warmth_bps"": 5207}",Result: The measured coverage was 77%. Evidence: The frozen threshold was 87%. Limit: The observed value is below the threshold.,The measured coverage was 77%. The frozen threshold was 87%. The observed value is below the threshold.,,,
review-0121,cnn-explicit_labels-platinum-g01-a_context,explicit_labels,platinum,"{""compression_bps"": 5023, ""directness_bps"": 7800, ""energy_bps"": 4557, ""identity_relevance_bps"": 5026, ""novelty_pressure_bps"": 4843, ""playfulness_bps"": 5120, ""semantic_specificity_bps"": 8150, ""warmth_bps"": 4934}",Fact: The retrieval worker failed before validation completed. Evidence: All 3 recorded attempts ended in HTTP 522. Limit: Zero attempts reached the next stage.,The retrieval worker failed before validation completed. All 3 recorded attempts ended in HTTP 522. Zero attempts reached the next stage.,,,
review-0122,cnn-opener_length-silver-g34-a_context,opener_length,silver,"{""compression_bps"": 9000, ""directness_bps"": 9400, ""energy_bps"": 5678, ""identity_relevance_bps"": 5418, ""novelty_pressure_bps"": 5041, ""playfulness_bps"": 4418, ""semantic_specificity_bps"": 4744, ""warmth_bps"": 4610}",Result: I would not promote the model yet. The invoice contains a conflicting status. The conflict is unresolved.,The current record supports this result: I would not promote the model yet. The invoice contains a conflicting status. The conflict is unresolved.,,,
review-0123,cnn-semicolon_rhythm-silver-g08-a_context,semicolon_rhythm,silver,"{""compression_bps"": 7600, ""directness_bps"": 4735, ""energy_bps"": 5200, ""identity_relevance_bps"": 4351, ""novelty_pressure_bps"": 5444, ""playfulness_bps"": 5284, ""semantic_specificity_bps"": 5603, ""warmth_bps"": 5519}",The measured latency was 57 ms; the frozen threshold was 82 ms; the observed value is below the threshold.,The measured latency was 57 ms. The frozen threshold was 82 ms. The observed value is below the threshold.,,,
review-0124,cnn-terminology-silver-g41-a_context,terminology,silver,"{""compression_bps"": 4909, ""directness_bps"": 7600, ""energy_bps"": 4437, ""identity_relevance_bps"": 4912, ""novelty_pressure_bps"": 5277, ""playfulness_bps"": 5938, ""semantic_specificity_bps"": 9600, ""warmth_bps"": 4697}","The slot survival measured 51%, compared with a limit of 67%. The measured value is below the threshold. Present the measurement beside its threshold.",Slot survival=51%; threshold=67%. The measured value is below the threshold. Present the measurement beside its threshold.,,,
review-0125,cnn-colon_compaction-platinum-g38-a_context,colon_compaction,platinum,"{""compression_bps"": 8010, ""directness_bps"": 7660, ""energy_bps"": 4608, ""identity_relevance_bps"": 5203, ""novelty_pressure_bps"": 5364, ""playfulness_bps"": 4741, ""semantic_specificity_bps"": 4752, ""warmth_bps"": 4874}","Three checks passed, but the loss gate failed. The observed loss was 51, above a frozen maximum of 43. The run is not a pass.","Result: Three checks passed, but the loss gate failed. Evidence: The observed loss was 51, above a frozen maximum of 43. Limit: The run is not a pass.",,,
review-0126,cnn-explicit_labels-silver-g24-a_context,explicit_labels,silver,"{""compression_bps"": 5055, ""directness_bps"": 9000, ""energy_bps"": 5696, ""identity_relevance_bps"": 5076, ""novelty_pressure_bps"": 5687, ""playfulness_bps"": 4212, ""semantic_specificity_bps"": 9500, ""warmth_bps"": 5251}","The model is not ready for live influence. Held-out accuracy is 58%, while the control is 80%. The comparison does not establish a reliable advantage.","Fact: The model is not ready for live influence. Evidence: Held-out accuracy is 58%, while the control is 80%. Limit: The comparison does not establish a reliable advantage.",,,
review-0127,cnn-warmth_marker-platinum-g49-a_context,warmth_marker,platinum,"{""compression_bps"": 4486, ""directness_bps"": 4974, ""energy_bps"": 5252, ""identity_relevance_bps"": 6050, ""novelty_pressure_bps"": 5625, ""playfulness_bps"": 5599, ""semantic_specificity_bps"": 5399, ""warmth_bps"": 7940}","The boundary is what makes the learned critic safe to evaluate. The phrase critic may choose among phrasings only after all hard gates pass. The verifier remains authoritative for semantics, slots, identity conflicts, and evidence. A preference score cannot override candidate ineligibility.","Here is the factual core. The phrase critic may choose among phrasings only after all hard gates pass. The verifier remains authoritative for semantics, slots, identity conflicts, and evidence. A preference score cannot override candidate ineligibility.",,,
review-0128,cnn-explicit_labels-gold-g32-a_context,explicit_labels,gold,"{""compression_bps"": 4955, ""directness_bps"": 8400, ""energy_bps"": 5827, ""identity_relevance_bps"": 5079, ""novelty_pressure_bps"": 4506, ""playfulness_bps"": 5175, ""semantic_specificity_bps"": 8825, ""warmth_bps"": 5800}",Fact: The request to replace the checkpoint is stopped by a frozen gate. Evidence: That outcome appears in the release note. Limit: No later status is available.,The request to replace the checkpoint is stopped by a frozen gate. That outcome appears in the release note. No later status is available.,,,
review-0129,cnn-comma_cadence-gold-g00-a_context,comma_cadence,gold,"{""compression_bps"": 5075, ""directness_bps"": 5255, ""energy_bps"": 3980, ""identity_relevance_bps"": 4486, ""novelty_pressure_bps"": 5420, ""playfulness_bps"": 4449, ""semantic_specificity_bps"": 4444, ""warmth_bps"": 6700}","The commit was merged on July 7, 2026 at 18:41 EDT. The permit record contains that timestamp. No narrower timestamp is available.","The commit was merged on July 7, 2026 at 18:41 EDT, and the permit record contains that timestamp, but no narrower timestamp is available.",,,
review-0130,cnn-imagery_density-gold-g28-a_context,imagery_density,gold,"{""compression_bps"": 5706, ""directness_bps"": 5750, ""energy_bps"": 4473, ""identity_relevance_bps"": 5725, ""novelty_pressure_bps"": 8655, ""playfulness_bps"": 8400, ""semantic_specificity_bps"": 5170, ""warmth_bps"": 4609}","The passing checks are lit windows in a building whose front door is still locked. One failed required gate makes the overall result a failure. Three checks passed, but the replay agreement gate failed. The observed replay agreement was 81%, below a frozen minimum of 88%. The run is not a pass.","One failed required gate makes the overall result a failure. Three checks passed, but the replay agreement gate failed. The observed replay agreement was 81%, below a frozen minimum of 88%. The run is not a pass.",,,
review-0131,cnn-semicolon_rhythm-platinum-g00-a_context,semicolon_rhythm,platinum,"{""compression_bps"": 6820, ""directness_bps"": 4821, ""energy_bps"": 5140, ""identity_relevance_bps"": 4632, ""novelty_pressure_bps"": 5418, ""playfulness_bps"": 5613, ""semantic_specificity_bps"": 5453, ""warmth_bps"": 4627}","The permit record documents the event on July 7, 2026 at 18:41 EDT; it records that the team chose to restart the worker; it does not establish why that choice was made.","The permit record documents the event on July 7, 2026 at 18:41 EDT. It records that the team chose to restart the worker. It does not establish why that choice was made.",,,
review-0132,cnn-warmth_marker-platinum-g08-a_context,warmth_marker,platinum,"{""compression_bps"": 4722, ""directness_bps"": 4958, ""energy_bps"": 5571, ""identity_relevance_bps"": 6050, ""novelty_pressure_bps"": 4693, ""playfulness_bps"": 4564, ""semantic_specificity_bps"": 5446, ""warmth_bps"": 7940}",Here is the factual core. The pattern that the user notices contradictions quickly appears across 13 sessions. Each observation has a recorded source. The pattern remains revisable.,The continuity is useful when it stays evidence-bound. The pattern that the user notices contradictions quickly appears across 13 sessions. Each observation has a recorded source. The pattern remains revisable.,,,
review-0133,cnn-semicolon_rhythm-gold-g30-a_context,semicolon_rhythm,gold,"{""compression_bps"": 7210, ""directness_bps"": 5578, ""energy_bps"": 5170, ""identity_relevance_bps"": 5702, ""novelty_pressure_bps"": 4926, ""playfulness_bps"": 5130, ""semantic_specificity_bps"": 5709, ""warmth_bps"": 5635}",The request to merge the pull request is failed validation. That outcome appears in the frozen protocol. No later status is available.,The request to merge the pull request is failed validation; that outcome appears in the frozen protocol; no later status is available.,,,
review-0134,cnn-terminology-gold-g05-a_context,terminology,gold,"{""compression_bps"": 5810, ""directness_bps"": 7210, ""energy_bps"": 4344, ""identity_relevance_bps"": 5689, ""novelty_pressure_bps"": 5595, ""playfulness_bps"": 4351, ""semantic_specificity_bps"": 8910, ""warmth_bps"": 5475}",Pairwise accuracy=46%; threshold=61%. The observed value is below the threshold. Report the value and threshold together.,"The pairwise accuracy measured 46%, compared with a limit of 61%. The observed value is below the threshold. Report the value and threshold together.",,,
review-0135,cnn-opener_length-gold-g19-a_context,opener_length,gold,"{""compression_bps"": 8400, ""directness_bps"": 8740, ""energy_bps"": 4619, ""identity_relevance_bps"": 4659, ""novelty_pressure_bps"": 4464, ""playfulness_bps"": 5791, ""semantic_specificity_bps"": 4736, ""warmth_bps"": 5107}","Result: The split manifest documents the event on July 11, 2026 at 13:22 EDT. It records that the team chose to approve the deployment. It does not establish why that choice was made.","The current record supports this result: The split manifest documents the event on July 11, 2026 at 13:22 EDT. It records that the team chose to approve the deployment. It does not establish why that choice was made.",,,
review-0136,cnn-parenthetical_caveat-silver-g45-a_context,parenthetical_caveat,silver,"{""compression_bps"": 8500, ""directness_bps"": 5266, ""energy_bps"": 6200, ""identity_relevance_bps"": 5523, ""novelty_pressure_bps"": 4298, ""playfulness_bps"": 5159, ""semantic_specificity_bps"": 4461, ""warmth_bps"": 5996}",I would not enable shadow influence yet (the conflict is unresolved). The sensor export shows an unresolved decision.,I would not enable shadow influence yet. The conflict is unresolved. The sensor export shows an unresolved decision.,,,
review-0137,cnn-comma_cadence-gold-g32-a_context,comma_cadence,gold,"{""compression_bps"": 4609, ""directness_bps"": 4838, ""energy_bps"": 3980, ""identity_relevance_bps"": 5712, ""novelty_pressure_bps"": 5716, ""playfulness_bps"": 5742, ""semantic_specificity_bps"": 4518, ""warmth_bps"": 6700}","I would not replace the checkpoint yet, and the release note contains a conflicting quantity, but the conflict is unresolved.",I would not replace the checkpoint yet. The release note contains a conflicting quantity. The conflict is unresolved.,,,
review-0138,cnn-terminology-gold-g38-a_context,terminology,gold,"{""compression_bps"": 4328, ""directness_bps"": 7210, ""energy_bps"": 5318, ""identity_relevance_bps"": 4424, ""novelty_pressure_bps"": 4847, ""playfulness_bps"": 4605, ""semantic_specificity_bps"": 8910, ""warmth_bps"": 5288}","All of the reports ultimately copy one docket entry. That is one source chain, not independent confirmation. Wait for a genuinely independent record.","The source graph collapses two court recaps to a single origin: one docket entry. That is one source chain, not independent confirmation. Wait for a genuinely independent record.",,,
review-0139,cnn-noun_repetition-silver-g39-a_context,noun_repetition,silver,"{""compression_bps"": 4986, ""directness_bps"": 5336, ""energy_bps"": 4584, ""identity_relevance_bps"": 6500, ""novelty_pressure_bps"": 4798, ""playfulness_bps"": 5220, ""semantic_specificity_bps"": 9000, ""warmth_bps"": 4677}","The workflow failed on July 11, 2026 at 13:22 EDT. It is supported by this evidence: the database snapshot contains that timestamp. No narrower timestamp is available.","The workflow failed on July 11, 2026 at 13:22 EDT. The documented result is supported by this evidence: the database snapshot contains that timestamp. No narrower timestamp is available.",,,
review-0140,cnn-voice-platinum-g45-a_context,voice,platinum,"{""compression_bps"": 4539, ""directness_bps"": 7800, ""energy_bps"": 6820, ""identity_relevance_bps"": 5476, ""novelty_pressure_bps"": 4720, ""playfulness_bps"": 5279, ""semantic_specificity_bps"": 5164, ""warmth_bps"": 5567}",The context encoder halted validation after duplicate source. Zero attempts reached the next stage. Inspect the incident ticket before retrying.,Validation was halted by duplicate source in the context encoder. Zero attempts reached the next stage. Inspect the incident ticket before retrying.,,,
review-0141,cnn-opener_length-platinum-g30-a_context,opener_length,platinum,"{""compression_bps"": 7800, ""directness_bps"": 8080, ""energy_bps"": 4650, ""identity_relevance_bps"": 5487, ""novelty_pressure_bps"": 5553, ""playfulness_bps"": 5266, ""semantic_specificity_bps"": 5247, ""warmth_bps"": 4694}",The current record supports this result: The dataset validator failed before replay completed. All 40 recorded attempts ended in empty candidate set. Zero attempts reached the next stage.,Result: The dataset validator failed before replay completed. All 40 recorded attempts ended in empty candidate set. Zero attempts reached the next stage.,,,
review-0142,cnn-voice-gold-g29-a_context,voice,gold,"{""compression_bps"": 5678, ""directness_bps"": 8400, ""energy_bps"": 7210, ""identity_relevance_bps"": 5443, ""novelty_pressure_bps"": 4672, ""playfulness_bps"": 5521, ""semantic_specificity_bps"": 5589, ""warmth_bps"": 5681}","The event is timestamped at July 11, 2026 13:22 EDT by the parity report. No narrower timestamp is available. Use the absolute date and time in the report.","The parity report timestamps the event at July 11, 2026 13:22 EDT. No narrower timestamp is available. Use the absolute date and time in the report.",,,
review-0143,cnn-imagery_density-silver-g48-a_context,imagery_density,silver,"{""compression_bps"": 5727, ""directness_bps"": 4493, ""energy_bps"": 4451, ""identity_relevance_bps"": 5479, ""novelty_pressure_bps"": 9300, ""playfulness_bps"": 9000, ""semantic_specificity_bps"": 4880, ""warmth_bps"": 4928}","The critic selects among valid surfaces and does not authorize content. The phrase critic may choose among phrasings only after all hard gates pass. The verifier remains authoritative for semantics, slots, identity conflicts, and evidence. A preference score cannot override candidate ineligibility.","The critic is a taste bud behind a locked kitchen door. The critic selects among valid surfaces and does not authorize content. The phrase critic may choose among phrasings only after all hard gates pass. The verifier remains authoritative for semantics, slots, identity conflicts, and evidence. A preference score cannot override candidate ineligibility.",,,
review-0144,cnn-imagery_density-gold-g17-a_context,imagery_density,gold,"{""compression_bps"": 5825, ""directness_bps"": 5659, ""energy_bps"": 5198, ""identity_relevance_bps"": 4660, ""novelty_pressure_bps"": 8655, ""playfulness_bps"": 8400, ""semantic_specificity_bps"": 4769, ""warmth_bps"": 4988}","The receipt is a footprint, not a confession. The record shows what happened, not why it happened. The change request shows 17 separate charges. Two of the charges share the same authorization code. The duplicate code does not by itself prove intent.","The record shows what happened, not why it happened. The change request shows 17 separate charges. Two of the charges share the same authorization code. The duplicate code does not by itself prove intent.",,,
